"src","pat_text"
"drug","acetylsalicylsalicylic acid"
"drug","acetyltributyl citrate"
"drug","acetyltriethyl citrate"
"drug","acetyltryptophanate"
"drug","acexamic acid"
"drug","achillea millefolium extract"
"drug","achillea millefolium flowering top extract"
"drug","achillea millefolium oil"
"drug","achillea millefolium root oil"
"drug","achillea millefolium seed extract"
"drug","achillea ptarmica whole extract"
"drug","achlys triphylla whole extract"
"drug","achyranthes bidentata root extract"
"drug","achyranthes bidentata whole extract"
"drug","achyranthes japonica root extract"
"drug","achyranthes japonica whole extract"
"drug","achyrocline satureioides extract"
"drug","acid black 52"
"drug","acid blue 25"
"drug","acid blue 80"
"drug","acid blue 9 ammonium"
"drug","acid green 50"
"drug","acid orange 20"
"drug","acid red 1"
"drug","acid red 337"
"drug","acid red 337 free acid"
"drug","acid red 35"
"drug","acid violet 43"
"drug","acid violet 9"
"drug","acid yellow 1"
"drug","acidulated phosphate fluoride"
"drug","acipimox"
"drug","acitretin"
"drug","aclarubicin"
"drug","aclidinium"
"drug","acmella oleracea flower extract"
"drug","acmella oleracea flowering top extract"
"drug","acmella oleracea whole extract"
"drug","aconitate"
"drug","aconite"
"drug","aconitic acid, (z)-"
"drug","aconitine"
"drug","aconitum carmichaelii lateral root extract"
"drug","aconitum carmichaelii root extract"
"drug","aconitum chasmanthum whole extract"
"drug","aconitum ferox root extract"
"drug","aconitum kusnezoffi root extract"
"drug","aconitum kusnezoffii whole extract"
"drug","aconitum lycoctonum extract"
"drug","aconitum napellus extract"
"drug","aconitum napellus root extract"
"drug","acorus calamus extract"
"drug","acorus calamus root extract"
"drug","acorus calamus var. angustatus whole extract"
"drug","acorus gramineus root extract"
"drug","acremonium strictum allergenic extract"
"drug","acriflavine"
"drug","acrisorcin"
"drug","acrivastine"
"drug","acrothecium robustum allergenic extract"
"drug","acrylamide"
"drug","acrylamidopropyltrimonium chloride/acrylamide copolymer (400 mpa.s)"
"drug","acrylate"
"drug","acrylate/isobutyl methacrylate/n-tert-octylacrylamide copolymer (40000 mw)"
"drug","acrylate/isobutyl methacrylate/n-tert-octylacrylamide copolymer (75000 mw)"
"drug","acrylic acid/2-ethylhexyl acrylate/styrene copolymer (500000 mw)"
"drug","acrylic acid/ethylene copolymer (600 mpa.s)"
"drug","acrylic acid/isophorone diisocyanate/peg-27 copolymer"
"drug","acryloyldimethyltaurate"
"drug","acryloyldimethyltaurate-acrylamide copolymer"
"drug","actaea cimicifuga root extract"
"drug","actaea dahurica root extract"
"drug","actaea racemosa whole extract"
"drug","actaea spicata root extract"
"drug","actinidia chinensis root extract"
"drug","actinidia chinensis seed extract"
"drug","actinidia chinensis whole extract"
"drug","actinidia polygama fruit extract"
"drug","activated attapulgite"
"drug","activated charcoal"
"drug","aculyn excel (polymer dispersion)"
"drug","acv tripeptide"
"drug","acyclovir"
"drug","adagrasib"
"drug","adalimumab"
"drug","adamts13, recombinant"
"drug","adansonia digiata whole extract"
"drug","adansonia digitata fruit extract"
"drug","adansonia digitata fruit pulp extract"
"drug","adansonia digitata leaf extract"
"drug","adansonia digitata seed extract"
"drug","adansonia digitata seed oil"
"drug","adapalene"
"drug","adefovir"
"drug","adenine"
"drug","adenium obesum whole extract"
"drug","adenophora stricta root extract"
"drug","adenosine"
"drug","adenosine triphosphate"
"drug","adenovirus type 4 vaccine live"
"drug","adenovirus type 7 vaccine live"
"drug","adiantum capillus-veneris leaf extract"
"drug","adiastatic barley malt extract"
"drug","adina rubella root extract"
"drug","adina rubella whole extract"
"drug","adiphenine"
"drug","adipic acid"
"drug","adipic acid-diglycol crosspolymer (20000 mpa.s)"
"drug","adonis vernalis extract"
"drug","adonis vernalis flowering top extract"
"drug","adrafinil"
"drug","adrenal cortex extract"
"drug","adrenalone"
"drug","adrenocorticotropin (acth 1-18),i-125 (tyr)"
"drug","aducanumab"
"drug","advantame"
"drug","adzuki bean extract"
"drug","aesculus carnea flower extract"
"drug","aesculus carnea whole extract"
"drug","aesculus chinensis whole extract"
"drug","aesculus glabra nut extract"
"drug","aesculus hippocastanum bark extract"
"drug","aesculus hippocastanum flower extract"
"drug","aesculus hippocastanum leaf extract"
"drug","aesculus hippocastanum seed oil"
"drug","aethusa cynapium extract"
"drug","afamelanotide"
"drug","afatinib"
"drug","aflatoxin b1"
"drug","aflibercept"
"drug","afoxolaner"
"drug","aframomum angustifolium seed extract"
"drug","african pygeum extract"
"drug","agalsidase beta"
"drug","agar"
"drug","agaric acid"
"drug","agaricus bisporus whole extract"
"drug","agaricus blazei whole extract"
"drug","agaricus campestris var. campestris whole extract"
"drug","agaricus subrufescens extract"
"drug","agarum clathratum extract"
"drug","agastache foeniculum whole extract"
"drug","agastache rugosa whole extract"
"drug","agastache urticifolia whole extract"
"drug","agathosma betulina leaf extract"
"drug","agathosma betulina leaf oil"
"drug","agathosma crenulata leaf extract"
"drug","agathosma crenulata whole extract"
"drug","agatolimod"
"drug","agave americana leaf extract"
"drug","agave americana whole extract"
"drug","agave atrovirens top extract"
"drug","agave polianthes flower wax"
"drug","agave tequilana juice"
"drug","agave tequilana leaf extract"
"drug","agave tequilana stem extract"
"drug","agave tequilana top extract"
"drug","ageratina herbacea whole extract"
"drug","agkistrodon contortrix venom"
"drug","agkistrodon piscivorus antivenin"
"drug","agrimonia eupatoria extract"
"drug","agrimonia eupatoria flower extract"
"drug","agrimonia eupatoria flowering top extract"
"drug","agrimonia eupatoria leaf extract"
"drug","agrimonia pilosa whole extract"
"drug","agropyron fragile whole extract"
"drug","agrostemma githago seed extract"
"drug","agrostis gigantea top extract"
"drug","ahnfeltiopsis concinna extract"
"drug","ailanthus altissima bark extract"
"drug","ailanthus altissima flowering twig extract"
"drug","ailanthus altissima fruit extract"
"drug","ailanthus altissima whole extract"
"drug","ainsliaea fragrans top extract"
"drug","air"
"drug","aji pepper extract"
"drug","ajmalicine"
"drug","ajmaline"
"drug","ajowan oil"
"drug","ajuga reptans whole extract"
"drug","ajuga turkestanica top extract"
"drug","akebia stem extract"
"drug","alanine"
"drug","alanylglutamine"
"drug","alarelin"
"drug","alaria esculenta extract"
"drug","alatrofloxacin"
"drug","albatrellus confluens fruiting body extract"
"drug","albendazole"
"drug","albiglutide"
"drug","albizia julibrissin bark extract"
"drug","albuca bracteata whole extract"
"drug","albumin human, usp"
"drug","albumin microspheres, human"
"drug","albumin,aggregated"
"drug","albumin,chromated cr-51 serum"
"drug","albumin,iodinated i-125 serum"
"drug","albumin,iodinated i-131 serum"
"drug","albuterol"
"drug","alcaftadine"
"drug","alcaligenes faecalis"
"drug","alcea rosea flower extract"
"drug","alcea rosea root extract"
"drug","alchemilla xanthochlora flowering top extract"
"drug","alchemilla xanthochlora whole extract"
"drug","alclometasone"
"drug","alcloxa"
"drug","alcuronium"
"drug","aldesleukin"
"drug","aldioxa"
"drug","aldosterone"
"drug","alectinib"
"drug","alefacept"
"drug","alemtuzumab"
"drug","alendronate"
"drug","aletris farinosa root extract"
"drug","aleurites moluccanus whole extract"
"drug","alexitol"
"drug","alfacalcidol"
"drug","alfalfa oil"
"drug","alfalfa pollen extract"
"drug","alfalfa preparation"
"drug","alfalfa seed extract"
"drug","alfalfa top extract"
"drug","alfatradiol"
"drug","alfaxalone"
"drug","alfentanil"
"drug","alfuzosin"
"drug","algal fungi allergenic extract"
"drug","algestone"
"drug","alginate"
"drug","alginic acid"
"drug","alglucerase"
"drug","alglucosidase alfa"
"drug","alibendol"
"drug","alirocumab"
"drug","aliskiren"
"drug","alisma plantago-aquatica root"
"drug","alisma plantago-aquatica subsp. orientale root extract"
"drug","alisma plantago-aquatica subsp. orientale whole extract"
"drug","alisma plantago-aquatica top extract"
"drug","alisma plantago-aquatica whole extract"
"drug","alitretinoin"
"drug","alizapride"
"drug","alkali blite pollen extract"
"drug","alkanna tinctoria root extract"
"drug","alkyl (c12-15) benzoate"
"drug","all-trans-retinol"
"drug","allantoin"
"drug","allantoin ascorbate"
"drug","allantoin calcium pantothenate"
"drug","allethrin"
"drug","allium cepa whole extract"
"drug","allium fistulosum bulb extract"
"drug","allium fistulosum whoe extract"
"drug","allium hookeri whole extract"
"drug","allium sativum whole extract"
"drug","allobarbital"
"drug","allogeneic cultured keratinocytes and dermal fibroblasts in murine collagen"
"drug","allogeneic processed thymus tissue"
"drug","alloin"
"drug","allopurinol"
"drug","alloxan"
"drug","allscale pollen extract"
"drug","allspice allergenic extract"
"drug","allspice oil"
"drug","allura red ac dye"
"drug","allyl .alpha.-ionone"
"drug","allyl acrylate"
"drug","allyl alcohol"
"drug","allyl amyl glycolate"
"drug","allyl cyclohexaneacetate"
"drug","allyl cyclohexanebutyrate"
"drug","allyl cyclohexanepropionate"
"drug","allyl heptanoate"
"drug","allyl hexanoate"
"drug","allyl methacrylate"
"drug","allyl methacrylate-glycol dimethacrylate crosspolymer"
"drug","allyl methacrylate-glycol dimethacrylate crosspolymer (low allyl methacrylate)"
"drug","allyl pentaerythritol"
"drug","allyl sucrose"
"drug","allyl sulfide"
"drug","allylestrenol"
"drug","allylthiourea"
"drug","alminoprofen"
"drug","almitrine"
"drug","almond allergenic extract"
"drug","almond oil"
"drug","almotriptan"
"drug","alnus glutinosa bark extract"
"drug","alnus glutinosa leaf extract"
"drug","alnus glutinosa whole extract"
"drug","alnus rhombifolia bark extract"
"drug","alnus serrulata bark extract"
"drug","alnus serrulata pollen extract"
"drug","alnus viridis subsp. crispa leaf extract"
"drug","aloe andongensis leaf extract"
"drug","aloe andongensis whole extract"
"drug","aloe arborescens flower extract"
"drug","aloe arborescens leaf extract"
"drug","aloe arborescens whole extract"
"drug","aloe emodin"
"drug","aloe extract"
"drug","aloe ferox leaf preparation"
"drug","aloe polysaccharide"
"drug","aloe spicata whole extract"
"drug","aloe succotrina whole extract"
"drug","aloe vera flower extract"
"drug","aloe vera leaf extract"
"drug","aloe vera leaf polysaccharides"
"drug","aloe vera preparation"
"drug","aloe vera whole extract"
"drug","alogliptin"
"drug","aloglutamol"
"drug","alosetron"
"drug","aloxiprin"
"drug","aloysia citrodora flower oil"
"drug","aloysia citrodora leaf oil"
"drug","alpelisib"
"drug","alpha-aminobutyrate"
"drug","alpha-amylase"
"drug","alpha-amylase a type 1-2"
"drug","alpha-amylcinnamyl alcohol"
"drug","alpha-arbutin"
"drug","alpha-asarone"
"drug","alpha-bisabolol, (+)-"
"drug","alpha-cyclodextrin"
"drug","alpha-d-galactosidase enzyme"
"drug","alpha-d-glucopyranose"
"drug","alpha-damascone"
"drug","alpha-eleostearic acid"
"drug","alpha-glucan oligosaccharide"
"drug","alpha-glycerophosphorylethanolamine, (r)-"
"drug","alpha-hexylcinnamaldehyde"
"drug","alpha-isobutylphenethyl alcohol"
"drug","alpha-isomethylionone"
"drug","alpha-isopropyl-phenethyl alcohol"
"drug","alpha-ketoglutaric acid"
"drug","alpha-lactalbumin (bovine)"
"drug","alpha-lactose"
"drug","alpha-pinene"
"drug","alpha-succinimidyloxy carbonyl-omega-methoxy, polyoxyethylene mw 5000"
"drug","alpha-terpineol"
"drug","alpha-terpinyl acetate, (-)-"
"drug","alpha-tocopheryloxyacetate"
"drug","alpha-tocopherylquinone"
"drug","alpha 1-antitrypsin"
"drug","alpha glucosidase"
"drug","alpha hydroxy acids"
"drug","alpha ionone"
"drug","alpha tocopherol"
"drug","alpha, alpha'-diglycerol"
"drug","alpha, alpha-dimethylbenzyl alcohol"
"drug","alphaprodine"
"drug","alpine strawberry extract"
"drug","alpinia galanga leaf extract"
"drug","alpinia galanga whole extract"
"drug","alpinia nigra root extract"
"drug","alpinia officinarum leaf extract"
"drug","alpinia officinarum whole extract"
"drug","alpinia oxyphylla fruit extract"
"drug","alpinia zerumbet leaf extract"
"drug","alprazolam"
"drug","alprenolol"
"drug","alprostadil"
"drug","alprostadil isopropyl ester"
"drug","alseroxylon"
"drug","alstonia constricta bark extract"
"drug","alstonia scholaris bark extract"
"drug","alteplase"
"drug","alternanthera sessilis extract"
"drug","alternaria alternata allergenic extract"
"drug","alteromonas macleodii"
"drug","althaea officinalis flower extract"
"drug","althaea officinalis leaf extract"
"drug","althaea officinalis root extract"
"drug","althaea officinalis whole extract"
"drug","althiazide"
"drug","altrenogest"
"drug","altretamine"
"drug","alum, ammonium"
"drug","alum, potassium"
"drug","aluminium triglycinate"
"drug","aluminum"
"drug","aluminum acetate"
"drug","aluminum acetotartrate"
"drug","aluminum aspirin"
"drug","aluminum bromide"
"drug","aluminum carbonate"
"drug","aluminum cation"
"drug","aluminum chloride"
"drug","aluminum chlorohydrate"
"drug","aluminum chlorohydrex propylene glycol"
"drug","aluminum dicetyl phosphate"
"drug","aluminum dilinoleate"
"drug","aluminum dimyristate"
"drug","aluminum distearate"
"drug","aluminum fluoride"
"drug","aluminum hexafluorosilicate nonahydrate"
"drug","aluminum hydrate"
"drug","aluminum hydride"
"drug","aluminum hydroxide"
"drug","aluminum hydroxyide-glycine (2:1)"
"drug","aluminum hydroxyphosphate"
"drug","aluminum iodide"
"drug","aluminum magnesium hydroxide carbonate"
"drug","aluminum magnesium silicate"
"drug","aluminum nitrate"
"drug","aluminum oxide"
"drug","aluminum phosphate"
"drug","aluminum potassium sulfate"
"drug","aluminum sesquichlorohydrate"
"drug","aluminum silicate"
"drug","aluminum starch octenylsuccinate"
"drug","aluminum stearate"
"drug","aluminum subacetate"
"drug","aluminum sulfate"
"drug","aluminum sulfate tetradecahydrate"
"drug","aluminum tristearate"
"drug","aluminum zirconium octachlorohydrex gly"
"drug","aluminum zirconium pentachlorohydrate"
"drug","aluminum zirconium pentachlorohydrex gly"
"drug","aluminum zirconium tetrachlorohydrex gly"
"drug","aluminum zirconium trichlorohydrex gly"
"drug","alv-001"
"drug","alverine"
"drug","alvimopan"
"drug","alyssoides utriculata extract"
"drug","amanita muscaria extract"
"drug","amanita muscaria var. muscaria fruiting body extract"
"drug","amanita pantherina fruiting body extract"
"drug","amanita pantherina whole extract"
"drug","amanita phalloides"
"drug","amanita phalloides whole extract"
"drug","amantadine"
"drug","amaranth acid"
"drug","amaranth dye"
"drug","amaranthus caudatus seed extract"
"drug","amaranthus caudatus whole extract"
"drug","amaranthus hybridus leaf extract"
"drug","amaranthus hybridus pollen extract"
"drug","amaranthus hypochondriacus seed extract"
"drug","amaranthus hypochondriacus whole extract"
"drug","amaranthus viridis leaf extract"
"drug","amaryllis belladonna whole extract"
"drug","ambenonium"
"drug","amber"
"drug","ambergris"
"drug","ambrein"
"drug","ambrisentan"
"drug","ambrosia artemisiifolia extract"
"drug","ambrosia confertiflora whole extract"
"drug","ambrosia peruviana leaf extract"
"drug","ambrosia psilostachya top extract"
"drug","ambroxol"
"drug","ambroxol-theophylline-7-acetate"
"drug","amcinonide"
"drug","amdinocillin"
"drug","amdinocillin pivoxil"
"drug","amentoflavone"
"drug","american aloe stem extract"
"drug","american basswood pollen extract"
"drug","american chestnut allergenic extract"
"drug","american cockroach allergenic extract"
"drug","american eel preparation"
"drug","american elderberry extract"
"drug","american elm pollen extract"
"drug","american ginseng root"
"drug","american house dust mite allergenic extract"
"drug","american lobster allergenic extract"
"drug","american plum fruit extract"
"drug","amezinium"
"drug","amidoline"
"drug","amifampridine"
"drug","amifostine"
"drug","amikacin"
"drug","amilomer"
"drug","amiloride"
"drug","amiloxate"
"drug","aminacrine"
"drug","aminaphthone"
"drug","amineptin"
"drug","amino methacrylate copolymer"
"drug","aminobenzoate"
"drug","aminobutyrate"
"drug","aminocaproate"
"drug","aminoethylphosphinic acid"
"drug","aminoglutethimide"
"drug","aminohydroxybutyric acid"
"drug","aminolevulinate"
"drug","aminolevulinic acid"
"drug","aminomethyl propanediol"
"drug","aminomethylpropanol (perfluoro-c6-c12 ethyl)phosphate"
"drug","aminometradine"
"drug","aminopentamide"
"drug","aminophylline"
"drug","aminopromazine"
"drug","aminopropanediol"
"drug","aminopropazine fumarate"
"drug","aminopropyl ascorbyl phosphate"
"drug","aminopropyl dihydrogen phosphate"
"drug","aminopropyl dimethicone (1000 mpa.s)"
"drug","aminopterin"
"drug","aminopyrine"
"drug","aminoquinuride"
"drug","aminosalicylate"
"drug","aminosalicylic acid"
"drug","amiodarone"
"drug","amisulpride"
"drug","amitraz"
"drug","amitriptyline"
"drug","amivantamab"
"drug","amlexanox"
"drug","amlodipine"
"drug","ammi visnaga fruit extract"
"drug","ammonia"
"drug","ammoniac"
"drug","ammonio methacrylate copolymer type a"
"drug","ammonio methacrylate copolymer type b"
"drug","ammonium"
"drug","ammonium acetate"
"drug","ammonium acryloyldimethyltaurate"
"drug","ammonium acryloyldimethyltaurate - beheneth-25 methacrylate crosspolymer (52000 mpa.s)"
"drug","ammonium benzoate"
"drug","ammonium bromide"
"drug","ammonium carbonate"
"drug","ammonium chloride"
"drug","ammonium ferrous sulfate"
"drug","ammonium hydroxide"
"drug","ammonium hypophosphite"
"drug","ammonium iodide"
"drug","ammonium ion"
"drug","ammonium laureth-12 sulfate"
"drug","ammonium laureth-2 sulfate"
"drug","ammonium laureth-3 sulfate"
"drug","ammonium laureth-5 sulfate"
"drug","ammonium laureth-7 sulfate"
"drug","ammonium lauroyl sarcosinate"
"drug","ammonium lauryl sulfate"
"drug","ammonium methacrylate"
"drug","ammonium phosphate"
"drug","ammonium salicylate"
"drug","ammonium silicofluoride"
"drug","ammonium stearate"
"drug","ammonium sulfate"
"drug","ammonium valerate"
"drug","ammonium xylenesulfonate"
"drug","ammopiptanthus mongolicus stem extract"
"drug","amniotic fluid (bovine)"
"drug","amnonium acryloyldimethyltaurate - vp copolymer"
"drug","amobarbital"
"drug","amodiaquine"
"drug","amodimethicone (1300 cst)"
"drug","amodimethicone (240 cst)"
"drug","amodimethicone (3500 cst)"
"drug","amodimethicone (800 cst)"
"drug","amoeba proteus"
"drug","amomum testaceum seed extract"
"drug","amomum villosum seed extract"
"drug","amomum villosum var. xanthioides whole extract"
"drug","amonafide"
"drug","amoproxan"
"drug","amorolfine"
"drug","amorphophallus konjac root extract"
"drug","amosulalol"
"drug","amoxapine"
"drug","amoxicillin"
"drug","ampelopsis delavayana root extract"
"drug","ampelopsis glandulosa var. brevipedunculata fruit extract"
"drug","ampelopsis japonica root extract"
"drug","amphetamine"
"drug","amphetaminil"
"drug","amphotericin"
"drug","amphotericin b"
"drug","ampicillin"
"drug","amprenavir"
"drug","amprolium"
"drug","amsacrine"
"drug","amygdalin"
"drug","amyl acetate"
"drug","amyl cinnamal"
"drug","amyl nitrite"
"drug","amyl salicylate"
"drug","amylase"
"drug","amylmetacresol"
"drug","amylocaine"
"drug","amyloglucosidase (aspergillus niger)"
"drug","amylopectin"
"drug","amylopectin (4,5-dihydroxy-1,3-dimethylimdazolidin-2-one cross linked)"
"drug","amylose, tapioca"
"drug","amyris balsamifera oil"
"drug","anacamptis morio flower extract"
"drug","anacardium occidentale bark extract"
"drug","anacardium occidentale fruit extract"
"drug","anacardium occidentale whole extract"
"drug","anacaulase"
"drug","anacyclus pyrethrum root extract"
"drug","anacystis nidulans"
"drug","anaerococcus tetradius"
"drug","anagallis arvensis extract"
"drug","anagrelide"
"drug","anakinra"
"drug","anamirta cocculus fruit extract"
"drug","anamirta cocculus seed extract"
"drug","anamirta cocculus whole extract"
"drug","anamu preparation"
"drug","ananas comosus whole extract"
"drug","anaplasma phagocytophilum"
"drug","anastatica hierochuntica whole extract"
"drug","anastrozole"
"drug","anazolene acid"
"drug","ancestim"
"drug","anchovy preparation"
"drug","ancrod"
"drug","ancylostoma caninum"
"drug","andexanet alfa"
"drug","androctonus australis venom"
"drug","androctonus australis whole extract"
"drug","andrographis paniculata top extract"
"drug","andrographis paniculata whole extract"
"drug","androstenedione"
"drug","androsterone"
"drug","anemarrhena asphodeloides root extract"
"drug","anemarrhena asphodeloides whole extract"
"drug","anemone americana extract"
"drug","anemone nemorosa extract"
"drug","anemone pratensis flowering top extract"
"drug","anethole"
"drug","anethole trithione"
"drug","anethum graveolens leaf extract"
"drug","anethum graveolens whole extract"
"drug","angelica acutiloba root extract"
"drug","angelica acutiloba root oil"
"drug","angelica anomala root extract"
"drug","angelica anomala whole extract"
"drug","angelica archangelica leaf extract"
"drug","angelica archangelica root extract"
"drug","angelica archangelica whole extract"
"drug","angelica atropurpurea root extract"
"drug","angelica biserrata root extract"
"drug","angelica biserrata whole extract"
"drug","angelica dahurica leaf extract"
"drug","angelica dahurica root extract"
"drug","angelica dahurica var. formosana root extract"
"drug","angelica dahurica var. formosana whole extract"
"drug","angelica dahurica whole extract"
"drug","angelica gigas root extract"
"drug","angelica gigas root oil"
"drug","angelica gigas whole extract"
"drug","angelica keiskei top extract"
"drug","angelica polymorpha root extract"
"drug","angelica pubescens root extract"
